OrderID,OrderDate,OrderHour,City,Cuisine,OrderValueSEK,DeliveryTimeMin,DeliveryStatus,CustomerType
107208,2026-05-31,12,Stockholm,Salad,289.0,26.0,On time,New
104566,2026-04-25,12,Stockholm,Pizza,282.0,36.0,On time,New
109371,2026-06-29,11,Stockholm,Kebab,277.0,36.0,On time,Returning
108043,2026-06-11,11,Stockholm,Kebab,279.0,34.0,On time,New
100551,2026-03-02,11,Göteborg,Sushi,256.0,50.0,Late,New
104085,2026-04-19,19,Göteborg,Indian,258.0,45.0,On time,New
109233,2026-06-27,20,Malmö,Sushi,295.0,24.0,On time,Returning
101875,2026-03-20,12,Lund,Burgers,226.0,51.0,Late,New
102307,2026-03-26,19,Malmö,Sushi,302.0,30.0,On time,Returning
101891,2026-03-21,19,Göteborg,Thai,272.0,36.0,On time,Returning
112768,2026-08-14,13,Göteborg,Pizza,196.0,42.0,On time,Returning
100553,2026-03-02,12,Göteborg,Thai,253.0,25.0,On time,Returning
104830,2026-04-29,14,Stockholm,Pizza,259.0,49.0,Late,New
101702,2026-03-18,17,Stockholm,Pizza,233.0,55.0,Late,Returning
110017,2026-07-08,22,Uppsala,Pizza,335.0,31.0,On time,New
112653,2026-08-12,20,Stockholm,Pizza,243.0,45.0,On time,Returning
108009,2026-06-11,18,Göteborg,Indian,247.0,45.0,On time,New
103524,2026-04-11,15,Malmö,Kebab,94.0,45.0,On time,New
108056,2026-06-11,17,Malmö,Thai,336.0,44.0,On time,Returning
112781,2026-08-14,13,Stockholm,Pizza,354.0,21.0,On time,Returning
108510,2026-06-17,12,Stockholm,Burgers,251.0,58.0,Late,Returning
100056,2026-02-23,12,Malmö,Kebab,266.0,36.0,On time,Returning
106861,2026-05-26,13,Stockholm,Burgers,267.0,32.0,On time,Returning
105422,2026-05-07,13,Göteborg,Burgers,237.0,42.0,On time,Returning
109514,2026-07-01,19,Malmö,Pizza,238.0,30.0,On time,Returning
111634,2026-07-30,12,Göteborg,Salad,311.0,32.0,On time,New
112264,2026-08-07,11,Stockholm,Pizza,223.0,47.0,Late,Returning
109466,2026-07-01,12,Unknown,Kebab,337.0,48.0,Late,New
112378,2026-08-08,20,Malmö,Sushi,172.0,49.0,Late,Returning
100660,2026-03-03,15,Malmö,Vegan,251.0,30.0,On time,Returning
111797,2026-08-01,21,Stockholm,Kebab,251.0,40.0,On time,Returning
112437,2026-08-09,18,Stockholm,Pizza,237.0,50.0,Late,New
106310,2026-05-19,22,Göteborg,Burgers,331.0,47.0,Late,Returning
111184,2026-07-24,20,Göteborg,Kebab,240.0,32.0,On time,New
104273,2026-04-21,17,Stockholm,Burgers,301.0,30.0,On time,New
102954,2026-04-04,21,Stockholm,Sushi,295.0,51.0,Late,Returning
107432,2026-06-03,20,Stockholm,Pizza,190.0,38.0,On time,Returning
101970,2026-03-22,18,Göteborg,Burgers,242.0,65.0,Late,Returning
109727,2026-07-04,18,Uppsala,Indian,238.0,51.0,Late,Returning
105336,2026-05-05,20,Uppsala,Indian,197.0,39.0,On time,New
103600,2026-04-12,10,Stockholm,Salad,206.0,36.0,On time,Returning
110223,2026-07-11,18,Stockholm,Kebab,183.0,46.0,Late,Returning
108625,2026-06-19,13,Stockholm,Pizza,222.0,29.0,On time,Returning
101635,2026-03-17,12,Stockholm,Salad,294.0,39.0,On time,Returning
113252,2026-08-20,19,Stockholm,Thai,356.0,250.0,Unknown,New
103820,2026-04-15,12,Stockholm,Burgers,263.0,35.0,On time,New
103485,2026-04-11,12,Göteborg,Indian,209.0,24.0,On time,New
105415,2026-05-07,20,Göteborg,Burgers,168.0,26.0,On time,Returning
108543,2026-06-18,13,Göteborg,Pizza,260.0,48.0,Late,Returning
103163,2026-04-06,12,Malmö,Vegan,246.0,30.0,On time,Returning
112134,2026-08-05,13,Uppsala,Thai,254.0,38.0,On time,New
107055,2026-05-29,20,Stockholm,Pizza,284.0,27.0,On time,Returning
108550,2026-06-18,19,Göteborg,Sushi,330.0,35.0,On time,Returning
107975,2026-06-10,12,Stockholm,Vegan,301.0,46.0,Late,Returning
109187,2026-06-27,18,Stockholm,Salad,320.0,44.0,On time,New
105697,2026-05-10,14,Malmö,Burgers,301.0,27.0,On time,Returning
112716,2026-08-13,20,Unknown,Pizza,209.0,54.0,Late,Returning
104134,2026-04-19,12,Malmö,Kebab,257.0,21.0,On time,Returning
106672,2026-05-23,16,Lund,Salad,160.0,44.0,On time,Returning
104820,2026-04-29,20,Stockholm,Pizza,227.0,38.0,On time,New
106931,2026-05-27,11,Stockholm,Sushi,290.0,33.0,On time,New
100418,2026-02-28,18,Malmö,Pizza,228.0,45.0,On time,Returning
112093,2026-08-05,11,Göteborg,Burgers,271.0,19.0,On time,Returning
113123,2026-08-18,12,Malmö,Vegan,142.0,41.0,On time,New
102853,2026-04-02,14,Uppsala,Pizza,197.0,31.0,On time,New
104122,2026-04-19,11,Stockholm,Indian,297.0,24.0,On time,Returning
105451,2026-05-07,13,Stockholm,Salad,222.0,40.0,On time,New
109875,2026-07-06,23,Lund,Indian,229.0,45.0,On time,New
103826,2026-04-15,20,Stockholm,Sushi,270.0,41.0,On time,Returning
100069,2026-02-23,18,Uppsala,Sushi,234.0,47.0,Late,Returning
109491,2026-07-01,11,Stockholm,Thai,188.0,26.0,On time,New
103384,2026-04-09,19,Malmö,Burgers,233.0,46.0,Late,New
103993,2026-04-18,22,Göteborg,Pizza,228.0,250.0,Unknown,New
105176,2026-05-03,12,Malmö,Indian,156.0,37.0,Unknown,New
109643,2026-07-03,12,Stockholm,Pizza,248.0,34.0,On time,Returning
113459,2026-08-23,17,Stockholm,Indian,290.0,39.0,On time,New
105183,2026-05-03,9,Uppsala,Kebab,257.0,44.0,On time,New
102313,2026-03-26,10,Uppsala,Sushi,162.0,46.0,Late,New
108694,2026-06-20,20,Göteborg,Pizza,105.0,46.0,Late,New
102903,2026-04-03,19,Stockholm,Burgers,264.0,48.0,Late,Returning
108978,2026-06-24,17,Göteborg,Pizza,266.0,51.0,Late,Returning
106202,2026-05-17,12,Malmö,Kebab,325.0,31.0,On time,Returning
108539,2026-06-17,16,Lund,Salad,334.0,44.0,On time,Returning
112397,2026-08-08,12,Lund,Burgers,196.0,38.0,On time,New
100632,2026-03-03,19,Stockholm,Pizza,291.0,49.0,Late,New
111367,2026-07-26,18,Stockholm,Kebab,284.0,27.0,On time,New
107141,2026-05-30,13,Stockholm,Indian,251.0,41.0,On time,Returning
104373,2026-04-22,17,Uppsala,Kebab,183.0,47.0,Late,Returning
112413,2026-08-09,14,Göteborg,Sushi,268.0,36.0,On time,New
100098,2026-02-24,15,Stockholm,Burgers,251.0,24.0,On time,Returning
100603,2026-03-02,18,Lund,Thai,206.0,21.0,On time,New
106933,2026-05-27,12,Stockholm,Burgers,285.0,41.0,On time,Returning
101738,2026-03-18,18,Uppsala,Salad,229.0,20.0,On time,New
107109,2026-05-30,11,Göteborg,Pizza,271.0,48.0,Late,Returning
103226,2026-04-07,11,Malmö,Kebab,200.0,38.0,On time,Returning
112661,2026-08-12,19,Stockholm,Sushi,177.0,43.0,On time,Returning
103787,2026-04-14,19,Uppsala,Salad,256.0,47.0,Late,New
108287,2026-06-14,19,Unknown,Vegan,168.0,34.0,On time,Returning
101696,2026-03-18,18,Göteborg,Pizza,201.0,30.0,On time,Returning
104837,2026-04-29,20,Stockholm,Burgers,274.0,37.0,Unknown,New
110081,2026-07-09,14,Malmö,Thai,292.0,16.0,On time,Returning
101526,2026-03-15,11,Malmö,Sushi,266.0,26.0,On time,Returning
111338,2026-07-25,12,Lund,Pizza,220.0,41.0,On time,Returning
110705,2026-07-17,19,Lund,Pizza,195.0,40.0,On time,Returning
106772,2026-05-25,11,Göteborg,Vegan,209.0,37.0,On time,Returning
109792,2026-07-05,19,Malmö,Kebab,204.0,47.0,Late,New
105844,2026-05-12,12,Uppsala,Thai,265.0,37.0,On time,Returning
107037,2026-05-29,17,Göteborg,Indian,303.0,37.0,Unknown,Returning
112116,2026-08-05,11,Stockholm,Thai,225.0,21.0,On time,Returning
104452,2026-04-24,20,Göteborg,Pizza,212.0,26.0,On time,Returning
105045,2026-05-02,20,Stockholm,Pizza,180.0,56.0,Late,New
108538,2026-06-17,12,Uppsala,Sushi,273.0,38.0,On time,Returning
103263,2026-04-08,23,Göteborg,Pizza,285.0,45.0,On time,Returning
106905,2026-05-27,16,Göteborg,Kebab,178.0,46.0,Late,Returning
101949,2026-03-21,18,Uppsala,Kebab,298.0,35.0,On time,Returning
108948,2026-06-23,13,Uppsala,Sushi,258.0,33.0,On time,New
109329,2026-06-29,20,Göteborg,Burgers,168.0,32.0,On time,New
102231,2026-03-25,19,Malmö,Sushi,300.0,46.0,Late,Returning
112129,2026-08-05,12,Malmö,Indian,308.0,36.0,On time,New
109447,2026-06-30,21,Malmö,Sushi,163.0,45.0,On time,New
109993,2026-07-08,20,Stockholm,Burgers,236.0,57.0,Late,Returning
100911,2026-03-07,19,Stockholm,Sushi,269.0,32.0,On time,New
108877,2026-06-22,9,Stockholm,Kebab,279.0,48.0,Late,New
102392,2026-03-27,16,Uppsala,Pizza,228.0,21.0,On time,Returning
111761,2026-07-31,15,Uppsala,Pizza,305.0,39.0,On time,Returning
108102,2026-06-12,12,Stockholm,Kebab,203.0,31.0,On time,New
111736,2026-07-31,14,Stockholm,Vegan,201.0,37.0,On time,Returning
106534,2026-05-22,13,Göteborg,Sushi,212.0,44.0,On time,Returning
101193,2026-03-11,18,Göteborg,Pizza,173.0,35.0,On time,Returning
102832,2026-04-02,18,Stockholm,Pizza,244.0,36.0,On time,Returning
104364,2026-04-22,13,Malmö,Burgers,263.0,31.0,On time,New
112946,2026-08-16,20,Stockholm,Sushi,281.0,24.0,On time,New
101574,2026-03-16,21,Stockholm,Burgers,297.0,28.0,On time,Returning
100335,2026-02-27,9,Stockholm,Thai,217.0,37.0,On time,Returning
101883,2026-03-21,13,Göteborg,Pizza,330.0,31.0,On time,Returning
106928,2026-05-27,18,Stockholm,Pizza,253.0,30.0,On time,Returning
113508,2026-08-23,18,Malmö,Vegan,308.0,30.0,On time,New
101444,2026-03-14,12,Malmö,Kebab,202.0,49.0,Late,Returning
109091,2026-06-26,18,Göteborg,Kebab,264.0,35.0,On time,New
107518,2026-06-04,12,Stockholm,Thai,208.0,60.0,Late,Returning
106009,2026-05-15,13,Göteborg,Kebab,189.0,44.0,On time,New
111820,2026-08-01,18,Stockholm,Burgers,223.0,50.0,Late,Returning
113017,2026-08-17,10,Stockholm,Burgers,339.0,23.0,On time,Returning
102098,2026-03-23,17,Uppsala,Indian,162.0,15.0,On time,Returning
111660,2026-07-30,12,Stockholm,Sushi,264.0,30.0,On time,Returning
104757,2026-04-28,20,Stockholm,Indian,260.0,31.0,On time,Returning
102395,2026-03-27,14,Lund,Pizza,106.0,30.0,On time,Returning
103088,2026-04-05,11,Malmö,Pizza,236.0,41.0,On time,Returning
102356,2026-03-27,20,Stockholm,Burgers,298.0,21.0,On time,Returning
113212,2026-08-20,11,Göteborg,Sushi,247.0,40.0,On time,Returning
109347,2026-06-29,23,Stockholm,Pizza,299.0,43.0,On time,Returning
103345,2026-04-09,12,Göteborg,Pizza,274.0,49.0,Late,Returning
111183,2026-07-24,19,Göteborg,Vegan,271.0,45.0,On time,New
109281,2026-06-28,20,Stockholm,Burgers,165.0,45.0,On time,Returning
100181,2026-02-25,10,Stockholm,Pizza,213.0,30.0,On time,Returning
113515,2026-08-23,10,Uppsala,Pizza,182.0,26.0,On time,New
106649,2026-05-23,12,Malmö,Indian,193.0,26.0,On time,Returning
111228,2026-07-24,16,Uppsala,Pizza,320.0,40.0,On time,New
113410,2026-08-22,11,Malmö,Burgers,217.0,56.0,Late,Returning
109705,2026-07-04,13,Stockholm,Indian,282.0,40.0,On time,New
104132,2026-04-19,21,Malmö,Indian,298.0,43.0,On time,Returning
112624,2026-08-12,16,Göteborg,Burgers,176.0,39.0,On time,Returning
104067,2026-04-18,20,Lund,Pizza,211.0,44.0,On time,New
111267,2026-07-25,22,Stockholm,Sushi,248.0,40.0,On time,New
110260,2026-07-12,11,Göteborg,Indian,249.0,61.0,Late,New
107657,2026-06-06,17,Stockholm,Pizza,181.0,27.0,On time,New
109303,2026-06-28,13,Malmö,Vegan,258.0,45.0,On time,Returning
111669,2026-07-30,13,Stockholm,Thai,249.0,42.0,On time,Returning
109189,2026-06-27,18,Stockholm,Kebab,198.0,25.0,On time,New
111592,2026-07-29,15,Stockholm,Indian,295.0,38.0,On time,Returning
105648,2026-05-10,11,Göteborg,Burgers,336.0,45.0,On time,New
110809,2026-07-19,9,Göteborg,Burgers,250.0,34.0,On time,New
104854,2026-04-29,20,Uppsala,Sushi,211.0,42.0,On time,Returning
108413,2026-06-16,12,Göteborg,Thai,257.0,48.0,Late,New
107644,2026-06-06,13,Stockholm,Burgers,192.0,31.0,On time,Returning
103079,2026-04-05,11,Malmö,Salad,150.0,46.0,Late,Returning
102114,2026-03-24,15,Göteborg,Sushi,190.0,50.0,Late,Returning
107584,2026-06-05,13,Stockholm,Kebab,293.0,38.0,On time,Returning
108652,2026-06-19,12,Stockholm,Thai,259.0,40.0,On time,New
107369,2026-06-02,21,Stockholm,Indian,255.0,44.0,On time,Returning
109167,2026-06-27,19,Göteborg,Burgers,244.0,39.0,On time,Returning
101074,2026-03-09,18,Stockholm,Vegan,198.0,58.0,Late,Returning
110013,2026-07-08,12,Malmö,Vegan,277.0,28.0,On time,Returning
108437,2026-06-16,14,Stockholm,Pizza,268.0,34.0,On time,Returning
102041,2026-03-22,11,Lund,Salad,240.0,49.0,Late,Returning
103204,2026-04-07,9,Stockholm,Pizza,149.0,29.0,On time,Returning
105316,2026-05-05,11,Stockholm,Burgers,171.0,25.0,On time,New
102690,2026-03-31,19,Stockholm,Kebab,242.0,35.0,On time,New
102385,2026-03-27,12,Uppsala,Burgers,188.0,32.0,On time,New
110679,2026-07-17,12,Stockholm,Thai,249.0,39.0,On time,New
113256,2026-08-20,15,Stockholm,Thai,299.0,52.0,Late,New
111262,2026-07-25,18,Stockholm,Thai,210.0,48.0,Late,Returning
110279,2026-07-12,18,Stockholm,Burgers,208.0,43.0,On time,Returning
100671,2026-03-03,15,Uppsala,Salad,243.0,19.0,On time,Returning
107477,2026-06-03,9,Uppsala,Pizza,296.0,33.0,On time,New
108155,2026-06-13,10,Göteborg,Indian,314.0,43.0,On time,Returning
113428,2026-08-22,9,Lund,Kebab,278.0,48.0,Late,Returning
111802,2026-08-01,18,Stockholm,Pizza,210.0,16.0,On time,New
107977,2026-06-10,19,Malmö,Indian,188.0,41.0,On time,Returning
103547,2026-04-11,10,Uppsala,Burgers,148.0,40.0,On time,Returning
111537,2026-07-28,10,Malmö,Sushi,362.0,46.0,Late,Returning
111812,2026-08-01,17,Stockholm,Indian,292.0,46.0,Late,Returning
109033,2026-06-25,11,Göteborg,Pizza,288.0,49.0,Late,New
104172,2026-04-20,12,Göteborg,Pizza,263.0,38.0,On time,Returning
112802,2026-08-14,17,Malmö,Burgers,166.0,37.0,On time,Returning
106631,2026-05-23,11,Stockholm,Pizza,244.0,32.0,On time,Returning
110548,2026-07-15,19,Malmö,Indian,304.0,32.0,On time,Returning
101097,2026-03-09,19,Stockholm,Vegan,131.0,31.0,On time,New
111845,2026-08-01,18,Uppsala,Sushi,262.0,24.0,On time,Returning
110952,2026-07-20,13,Uppsala,Sushi,226.0,37.0,On time,Returning
106735,2026-05-24,18,Malmö,Vegan,222.0,46.0,Late,Returning
107340,2026-06-02,19,Göteborg,Thai,185.0,17.0,On time,New
103522,2026-04-11,12,Malmö,Indian,246.0,28.0,On time,Returning
104503,2026-04-24,13,Uppsala,Kebab,246.0,38.0,On time,Returning
103008,2026-04-04,21,Uppsala,Burgers,258.0,38.0,On time,Returning
107117,2026-05-30,15,Stockholm,Indian,291.0,33.0,On time,New
100318,2026-02-27,17,Stockholm,Sushi,277.0,44.0,On time,Returning
110932,2026-07-20,17,Malmö,Sushi,231.0,40.0,On time,Returning
106385,2026-05-20,16,Göteborg,Vegan,232.0,43.0,On time,New
105744,2026-05-11,16,Göteborg,Sushi,200.0,26.0,On time,New
110876,2026-07-19,19,Uppsala,Burgers,188.0,35.0,On time,Returning
107232,2026-05-31,18,Stockholm,Thai,323.0,27.0,On time,Returning
103913,2026-04-16,16,Malmö,Kebab,245.0,43.0,On time,Returning
110023,2026-07-08,14,Unknown,Sushi,216.0,24.0,On time,Returning
109831,2026-07-06,13,Göteborg,Kebab,173.0,41.0,On time,Returning
105205,2026-05-04,15,Göteborg,Vegan,175.0,31.0,On time,Returning
101191,2026-03-11,18,Göteborg,Burgers,155.0,21.0,On time,Returning
108096,2026-06-12,10,Stockholm,Pizza,270.0,43.0,On time,Returning
103053,2026-04-05,14,Stockholm,Sushi,264.0,42.0,On time,Returning
105131,2026-05-03,17,Stockholm,Kebab,227.0,35.0,On time,New
101400,2026-03-14,18,Stockholm,Sushi,311.0,50.0,Late,Returning
101833,2026-03-20,10,Göteborg,Pizza,249.0,30.0,On time,New
105507,2026-05-08,12,Stockholm,Thai,153.0,47.0,Late,New
112945,2026-08-16,13,Stockholm,Pizza,248.0,18.0,On time,New
110859,2026-07-19,20,Stockholm,Kebab,265.0,35.0,On time,Returning
106026,2026-05-15,19,Stockholm,Kebab,272.0,27.0,On time,New
107410,2026-06-03,20,Göteborg,Burgers,284.0,31.0,On time,New
104007,2026-04-18,21,Stockholm,Burgers,283.0,43.0,On time,Returning
100945,2026-03-07,12,Malmö,Pizza,164.0,29.0,On time,New
101964,2026-03-22,10,Göteborg,Burgers,326.0,49.0,Late,New
104945,2026-05-01,15,Göteborg,Pizza,284.0,35.0,On time,New
104333,2026-04-22,19,Stockholm,Burgers,158.0,29.0,On time,New
113359,2026-08-22,13,Göteborg,Sushi,212.0,28.0,On time,Returning
103926,2026-04-17,13,Göteborg,Thai,267.0,21.0,On time,Returning
109308,2026-06-28,12,Malmö,Indian,217.0,37.0,Unknown,Returning
102329,2026-03-27,19,Göteborg,Pizza,165.0,35.0,On time,New
109231,2026-06-27,10,Malmö,Indian,246.0,41.0,On time,Returning
104072,2026-04-19,20,Göteborg,Indian,220.0,41.0,On time,Returning
100563,2026-03-02,12,Stockholm,Pizza,255.0,31.0,On time,Returning
109260,2026-06-28,19,Göteborg,Thai,239.0,37.0,On time,Returning
110127,2026-07-10,19,Stockholm,Pizza,216.0,42.0,On time,Returning
108584,2026-06-18,13,Malmö,Salad,292.0,41.0,On time,Returning
112008,2026-08-04,11,Göteborg,Indian,184.0,31.0,On time,New
101999,2026-03-22,21,Stockholm,Burgers,218.0,36.0,On time,Returning
111238,2026-07-24,20,Lund,Burgers,288.0,37.0,On time,Returning
113133,2026-08-18,21,Lund,Salad,186.0,24.0,On time,Returning
105686,2026-05-10,18,Stockholm,Indian,235.0,38.0,On time,New
109274,2026-06-28,22,Stockholm,Sushi,300.0,51.0,Late,Returning
107869,2026-06-09,13,Göteborg,Pizza,261.0,34.0,On time,Returning
100737,2026-03-04,19,Lund,Burgers,341.0,44.0,On time,Returning
101142,2026-03-10,17,Stockholm,Kebab,113.0,33.0,On time,Returning
101651,2026-03-17,19,Stockholm,Sushi,287.0,46.0,Late,Returning
103647,2026-04-12,17,Lund,Pizza,232.0,29.0,On time,Returning
106506,2026-05-21,20,Unknown,Pizza,172.0,32.0,On time,New
101588,2026-03-16,15,Stockholm,Burgers,364.0,15.0,On time,Returning
105339,2026-05-05,19,Uppsala,Salad,243.0,53.0,Late,New
111151,2026-07-23,18,Malmö,Burgers,337.0,52.0,Late,New
108459,2026-06-16,18,Malmö,Pizza,263.0,36.0,On time,Returning
112409,2026-08-09,18,Göteborg,Salad,258.0,41.0,On time,New
105389,2026-05-06,18,Malmö,Indian,274.0,29.0,On time,New
107991,2026-06-10,19,Uppsala,Thai,207.0,45.0,On time,New
112678,2026-08-12,18,Uppsala,Sushi,227.0,51.0,Late,New
103973,2026-04-17,19,Malmö,Sushi,194.0,51.0,Late,New
109889,2026-07-07,13,Göteborg,Sushi,221.0,52.0,Late,Returning
103669,2026-04-13,13,Göteborg,Sushi,228.0,42.0,On time,New
108320,2026-06-15,13,Göteborg,Salad,216.0,43.0,On time,Returning
101880,2026-03-21,21,Göteborg,Sushi,343.0,46.0,Late,New
105524,2026-05-08,17,Unknown,Burgers,292.0,48.0,Late,Returning
100288,2026-02-27,17,Göteborg,Kebab,208.0,44.0,On time,Returning
103736,2026-04-14,13,Göteborg,Kebab,366.0,38.0,On time,New
102001,2026-03-22,18,Stockholm,Thai,261.0,33.0,On time,Returning
107624,2026-06-06,9,Göteborg,Sushi,271.0,51.0,Late,New
100265,2026-02-26,19,Malmö,Kebab,257.0,19.0,On time,Returning
103983,2026-04-17,9,Lund,Burgers,276.0,30.0,On time,Returning
104867,2026-04-30,13,Göteborg,Pizza,297.0,48.0,Late,New
102532,2026-03-29,14,Stockholm,Pizza,220.0,29.0,On time,New
108222,2026-06-13,16,Lund,Burgers,242.0,43.0,On time,Returning
103929,2026-04-17,13,Göteborg,Pizza,189.0,36.0,On time,New
104157,2026-04-19,12,Uppsala,Burgers,280.0,38.0,On time,Returning
110761,2026-07-18,12,Stockholm,Salad,191.0,55.0,Late,Returning
100160,2026-02-25,12,Göteborg,Sushi,336.0,56.0,Late,New
110131,2026-07-10,11,Stockholm,Pizza,215.0,50.0,Late,Returning
106066,2026-05-16,16,Göteborg,Burgers,260.0,24.0,On time,Returning
108312,2026-06-14,14,Lund,Pizza,276.0,26.0,On time,New
107200,2026-05-31,14,Göteborg,Burgers,256.0,36.0,On time,Returning
100321,2026-02-27,14,Stockholm,Burgers,152.0,26.0,On time,Returning
100340,2026-02-27,19,Malmö,Burgers,333.0,25.0,On time,Returning
105394,2026-05-06,19,Malmö,Pizza,89.0,34.0,On time,New
103110,2026-04-05,22,Lund,Thai,207.0,34.0,On time,Returning
107706,2026-06-06,11,Lund,Sushi,245.0,38.0,On time,New
103455,2026-04-10,20,Malmö,Pizza,229.0,21.0,On time,New
112791,2026-08-14,18,Stockholm,Burgers,294.0,47.0,Late,Returning
107864,2026-06-09,16,Göteborg,Pizza,269.0,34.0,On time,New
107119,2026-05-30,14,Stockholm,Pizza,293.0,43.0,On time,Returning
102891,2026-04-03,21,Stockholm,Pizza,222.0,27.0,On time,Returning
110016,2026-07-08,13,Malmö,Burgers,256.0,33.0,On time,Returning
111453,2026-07-27,16,Stockholm,Burgers,266.0,30.0,On time,Returning
105930,2026-05-14,11,Stockholm,Pizza,295.0,29.0,On time,Returning
103709,2026-04-13,20,Malmö,Vegan,171.0,30.0,On time,New
109932,2026-07-07,20,Malmö,Pizza,286.0,39.0,On time,New
104404,2026-04-23,19,Stockholm,Indian,278.0,38.0,On time,Returning
106555,2026-05-22,22,Stockholm,Vegan,266.0,47.0,Late,Returning
113440,2026-08-23,19,Göteborg,Indian,229.0,57.0,Late,New
106325,2026-05-19,12,Stockholm,Kebab,291.0,47.0,Late,Returning
108812,2026-06-21,21,Stockholm,Pizza,203.0,34.0,On time,Returning
108274,2026-06-14,13,Stockholm,Burgers,272.0,31.0,On time,Returning
102727,2026-04-01,12,Göteborg,Kebab,282.0,30.0,On time,Returning
108939,2026-06-23,18,Malmö,Pizza,234.0,44.0,On time,New
102632,2026-03-30,23,Uppsala,Kebab,188.0,20.0,On time,New
112613,2026-08-11,11,Uppsala,Sushi,145.0,27.0,On time,Returning
111282,2026-07-25,18,Stockholm,Vegan,241.0,24.0,On time,Returning
112246,2026-08-07,12,Stockholm,Pizza,329.0,36.0,On time,Returning
107000,2026-05-28,9,Stockholm,Pizza,152.0,41.0,On time,Returning
108942,2026-06-23,13,Malmö,Kebab,222.0,45.0,On time,Returning
112797,2026-08-14,12,Stockholm,Burgers,249.0,38.0,On time,Returning
101006,2026-03-08,12,Stockholm,Burgers,179.0,54.0,Late,Returning
106355,2026-05-19,21,Malmö,Thai,264.0,46.0,Late,New
105155,2026-05-03,19,Stockholm,Vegan,254.0,39.0,On time,Returning
110942,2026-07-20,12,Malmö,Sushi,346.0,27.0,On time,Returning
102310,2026-03-26,16,Malmö,Thai,224.0,20.0,On time,Returning
109990,2026-07-08,18,Stockholm,Indian,277.0,38.0,On time,Returning
100191,2026-02-25,13,Malmö,Indian,243.0,48.0,Late,Returning
108799,2026-06-21,23,Stockholm,Vegan,333.0,35.0,On time,Returning
107707,2026-06-06,14,Lund,Pizza,274.0,25.0,On time,New
112480,2026-08-09,17,Uppsala,Burgers,228.0,34.0,On time,Returning
108291,2026-06-14,13,Malmö,Pizza,198.0,34.0,On time,Returning
105146,2026-05-03,11,Stockholm,Pizza,224.0,42.0,On time,Returning
103000,2026-04-04,16,Uppsala,Kebab,283.0,30.0,On time,Returning
113270,2026-08-20,18,Uppsala,Pizza,186.0,25.0,On time,New
109138,2026-06-26,11,Malmö,Pizza,194.0,41.0,On time,Returning
108574,2026-06-18,13,Stockholm,Burgers,146.0,29.0,On time,Returning
106341,2026-05-19,13,Stockholm,Indian,228.0,23.0,On time,New
110852,2026-07-19,15,Stockholm,Burgers,226.0,34.0,On time,Returning
111482,2026-07-27,18,Uppsala,Burgers,273.0,31.0,On time,Returning
112282,2026-08-07,18,Uppsala,Burgers,284.0,40.0,On time,New
105694,2026-05-10,12,Stockholm,Pizza,343.0,44.0,On time,Returning
106737,2026-05-24,19,Malmö,Kebab,265.0,34.0,On time,Returning
112111,2026-08-05,13,Stockholm,Pizza,222.0,38.0,On time,Returning
100083,2026-02-24,13,Göteborg,Kebab,191.0,28.0,On time,Returning
103764,2026-04-14,16,Stockholm,Kebab,186.0,39.0,On time,Returning
110611,2026-07-16,21,Stockholm,Salad,266.0,35.0,On time,New
100818,2026-03-06,19,Stockholm,Pizza,185.0,36.0,On time,Returning
104759,2026-04-28,18,Stockholm,Burgers,150.0,43.0,On time,Returning
110069,2026-07-09,16,Stockholm,Sushi,203.0,38.0,On time,New
107953,2026-06-10,21,Stockholm,Sushi,293.0,45.0,On time,Returning
103817,2026-04-15,19,Stockholm,Indian,250.0,20.0,On time,Returning
101677,2026-03-17,14,Uppsala,Kebab,272.0,42.0,On time,Returning
110920,2026-07-20,15,Stockholm,Pizza,286.0,27.0,On time,New
104935,2026-04-30,14,Lund,Kebab,349.0,18.0,On time,New
101639,2026-03-17,17,Stockholm,Burgers,260.0,37.0,Unknown,New
103721,2026-04-13,20,Uppsala,Pizza,234.0,26.0,On time,Returning
100393,2026-02-28,19,Stockholm,Pizza,288.0,27.0,On time,New
104674,2026-04-27,11,Göteborg,Indian,285.0,25.0,On time,New
106587,2026-05-22,12,Uppsala,Indian,211.0,56.0,Late,Returning
111531,2026-07-28,13,Stockholm,Pizza,264.0,49.0,Late,New
110355,2026-07-13,18,Göteborg,Salad,232.0,20.0,On time,Returning
100126,2026-02-24,10,Malmö,Thai,253.0,28.0,On time,New
107692,2026-06-06,11,Uppsala,Sushi,201.0,24.0,On time,New
104463,2026-04-24,18,Stockholm,Pizza,315.0,42.0,On time,New
112224,2026-08-07,17,Göteborg,Sushi,191.0,42.0,On time,New
104643,2026-04-26,14,Malmö,Pizza,317.0,36.0,On time,Returning
106907,2026-05-27,17,Göteborg,Kebab,198.0,50.0,Late,Returning
104335,2026-04-22,15,Stockholm,Salad,376.0,40.0,On time,Returning
104427,2026-04-23,13,Malmö,Pizza,304.0,31.0,On time,Returning
105604,2026-05-09,14,Stockholm,Burgers,262.0,48.0,Late,Returning
113310,2026-08-21,20,Stockholm,Pizza,254.0,44.0,On time,New
111319,2026-07-25,12,Malmö,Thai,216.0,25.0,On time,Returning
102668,2026-03-31,20,Stockholm,Thai,199.0,19.0,On time,Returning
103054,2026-04-05,20,Stockholm,Vegan,238.0,35.0,On time,New
