OrderID,OrderDate,OrderHour,City,Cuisine,OrderValueSEK,DeliveryTimeMin,DeliveryStatus,CustomerType
112387,2026-08-08,13,Uppsala,Kebab,311.0,43,On time,Returning
108172,13/06/2026,11,STOCKHOLM,Salad,"231,0",34,On time,Returning
112294,07/08/2026,21, Lund,Sushi,252.0,29,On time,Returning
105442,2026-05-07,19,,Salad,227.0,40,On time,New
100666,2026-03-03,21,Uppsala,Burgers,348.0,52,Late ,Returning
107913,2026-06-09,11,Malmö,Burgers ,263,36,On time,New
101059,2026-03-09,13,Göteborg,Pizza,224,43,On time,returning
112723,2026-08-13,12,Stockholm,Kebab,279.0,35,On time,Returning
107605,2026-06-05,9,Malmö,Burgers,175.0,44,On time,Returning
105344,2026-05-05,11,Lund,Kebab,"269,0",37,ON TIME,Returning
101212,11 Mar 2026,13,Sthlm,Kebab,354.0,41,On time,NEW
107121,30.05.2026,19,Stockholm,Kebab,"241,0",20,On time,Returning
108564,18.06.2026,19,Stockholm,Pizza,303.0,47,Late,Returning
100047,2026-02-23,18,Stockholm,Burgers,238 SEK,34,On time,Returning
101084,2026-03-09,12,Sthlm,Pizza,283.0,39,On time,Returning
113067,18 Aug 2026,12,GÖTEBORG,Pizza,205,50,Late,RETURNING
103894,2026-04-16,12,Stockholm,Indian,219.0,38,ON TIME,Returning
103513,11/04/2026,17,Stockholm, Burgers,202.0,44,Ontime,Returning
100539,2026-03-02,13,Göteborg ,Pizza,"232,0",50,Late,New
102349,2026-03-27,22,Stockholm,Salad,172,30,on time ,Returning
102689,2026-03-31,16,Stockholm,Burgers,"171,0",35,On time,New
103733,2026-04-14,9,Göteborg,Salad,215,18,Ontime,New
104462,2026-04-24,19,Stockholm,BURGERS,190,32,On Time,returning
107724,2026-06-07,16,Göteborg,Thai,241 kr,15,on time ,Returning
107163,2026-05-30,19,Malmö ,Burgers,242.0,30,On time,Returning
110871,2026-07-19,13,Malmö,Pizza,257 kr,43,On time,returning
101938,21 Mar 2026,11,Malmö ,Pizza,120.0,43,On time,New
103970,2026-04-17,17,Malmö, Indian,279.0,40,On time,New
100858,06.03.2026,12,Malmö,pizza,"221,0",41,on time,Returning
100361,27 Feb 2026,10,lund,Burgers,357.0,50,Late,Returning 
108502,2026-06-17,18,STOCKHOLM,Sushi,231.0,28,Ontime,Returning
104306,2026-04-22,18,Göteborg,Burgers,216.0,32,On time,Returning
111347,2026-07-26,20,Göteborg,sushi,171.0,48,Late,Returning
113302,2026-08-21,14,Göteborg,Kebab,291,39,On time,Returning
101357,13 Mar 2026,20,Stockholm,Sushi,270.0,38,On time,Returning
103192,07/04/2026,10,Göteborg,Pizza,198.0,34,On time,Returning
102457,2026-03-28,21,Malmö ,Kebab,140.0,37,On time,Returning
105028,2026-05-02,19,Stockholm ,Sushi,309.0,33,On time,Returning
105495,08.05.2026,22,Göteborg,Thai,243.0,47,Late,New
108239,2026-06-14,15,Göteborg,Sushi,262.0,35,On time,Returning
109090,2026-06-26,13, Göteborg,Pizza,260 kr,50,Late,Returning
109634,2026-07-03,22,STOCKHOLM,Sushi,"190,0",43,on time,Returning
107412,2026-06-03,9,Göteborg,Burgers,322.0,49,Late,Returning
101043,2026-03-08,16,Lund,Sushi,275.0,41,On time,New
104123,19/04/2026,23,Stockholm,Sushi,254.0,39,on time,Returning
106416,20 May 2026,20,Stockholm, Burgers,137.0,43,On time,Returning 
105955,2026-05-14,20,stockholm,burgers,216.0,49,Late,Returning
102645,31/03/2026,13,Gbg,SALAD,337 SEK,31,On time,New
107890,2026-06-09,19,Stockholm,Pizza,"266,0",38,On time, Returning
103175,2026-04-06,11,Uppsala,Thai,355.0,31,On time,New
108307,14/06/2026,19, Uppsala,Burgers,298.0,33,on time,Returning
110561,15 Jul 2026,17,lund,Burgers,238,36,On time,Returning
101069,9 Mar 2026,17,Stockholm,Burgers,253 SEK,51,Late,Returning
112139,2026-08-05,13,lund,Sushi,246.0,48,Late,Returning
106569,2026-05-22,12,Stockholm,Sushi,145 kr,41,On time,New
106661,23/05/2026,13,Malmö,indian,242.0,41,On time,Returning 
111731,2026-07-31,21,Stockholm ,Salad,"226,0",46,late,Returning
101562,16.03.2026,18,Göteborg,sushi,291.0,34,ON TIME,RETURNING
106915,27 May 2026,12,Göteborg,Sushi,259,42,on time ,Returning
100208,2026-02-25,12,Uppsala,sushi,232.0,48,Late,New
100320,27.02.2026,20,Stockholm,Sushi,237.0,28,On time,New 
112921,16/08/2026,12,Göteborg,Pizza,312,31,On time,New
100636,03.03.2026,22,stockholm,Sushi,214,24,On time,Returning
100025,2026-02-23,12, Stockholm,Indian,246,27,On time,New
107905,2026-06-09,15,Malmö,Pizza,213.0,38,On Time,Returning
100102,2026-02-24,17,Stockholm,Kebab,"264,0",27,On time,returning
108364,2026-06-15,20, Stockholm,Burgers ,310.0,33,On time,NEW
102095,23.03.2026,21,Malmö,Pizza,251,38,On time,New
101968,22/03/2026,12,Göteborg,Sushi,153.0,38,On time, new
103519,2026-04-11,13,Stockholm,Kebab,220.0,16,On time,Returning
101345,13 Mar 2026,13,Stockholm,Pizza,188.0,20,On time,Returning
104863,30/04/2026,15,GÖTEBORG,Kebab,SEK 314,41,On time,Returning
108174,2026-06-13,17,Stockholm,Burgers,223,31,Ontime,Returning
103938,2026-04-17,20,Göteborg ,Indian,373.0,44,On time,Returning
109132,2026-06-26,20, Malmö,Burgers,"314,0",36,On time, Returning
111119,2026-07-23,20,Göteborg,Indian,310.0,30,Ontime,Returning
108640,19/06/2026,12,Stockholm,Vegan,181.0,42,On time,New
100406,2026-02-28,17,STOCKHOLM, Kebab,214.0,999,,Returning
111779,2026-08-01,13,Göteborg,Kebab,"295,0",64,Late,Returning
104153,19 Apr 2026,14, Uppsala,Burgers,179 SEK,37,On time,New
100204,25.02.2026,20,malmö,Sushi,256 SEK,35,On time,Returning
110333,12/07/2026,10,Uppsala,Thai,191.0,40,Ontime,Returning
107313,01.06.2026,20, Malmö,pizza,240.0,50, late,Returning
100533,2026-03-02,17,Göteborg,Indian,249 kr,36,On time,Returning
106099,16/05/2026,16,STOCKHOLM,Kebab,308.0,50,Late,New
112543,2026-08-10,17,Malmö,Burgers,124,42,On time,Returning
108921,2026-06-23,19,Stockholm ,Sushi,SEK 226,46,Late,Returning
105184,2026-05-03,16,Uppsala,Pizza,220.0,47,late,Returning
104341,2026-04-22,23,Stockholm,Sushi,282.0,43,On time,New
109386,2026-06-29,12,Uppsala,Burgers,250 kr,39,on time,Returning
106185,17.05.2026,18,Stockholm ,Pizza,235,31,On time,New
108685,2026-06-19,18,Lund,Sushi,219 SEK,38,On time,Returning
100489,2026-03-01,18,Stockholm,Burgers ,182,44,ON TIME,New
107892,09/06/2026,16,Stockholm,Vegan,292.0,52,Late,New
109082,25 Jun 2026,20,Lund,Pizza,"227,0",41,On time,New
103692,13 Apr 2026,21,Stockholm,Salad,"275,0",23,On Time, new
111944,3 Aug 2026,12,Göteborg,Kebab,176 SEK,42,On time,Returning
105791,2026-05-11,18,Uppsala,Burgers,271.0,43,on time,Returning
109106,2026-06-26,11,Sthlm,Kebab,204.0,36,On time,Returning
110461,14 Jul 2026,17,STOCKHOLM,Salad,232.0,25,On time,Returning
109852,06.07.2026,18,Malmö,Burgers,312.0,48,Late,New
106641,2026-05-23,17,Stockholm,Thai,SEK 255,35,On time,new
103534,2026-04-11,10,Malmö,Indian,SEK 252,33,On time,New
106656,2026-05-23,22,Malmö,Salad,272.0,57,late,Returning
105916,2026-05-13,13,Lund ,Pizza,251 SEK,15,On time,Returning
100568,2026-03-02,12,Stockholm,Kebab,238.0,45,On time,Returning
113037,2026-08-17,11,,Vegan,267 kr,41,On time,Returning
103208,2026-04-07,17,Sthlm,BURGERS,357,46,Late,New
112295,2026-08-07,22,Lund,Burgers,"172,0",36,On time,Returning
102894,3 Apr 2026,12,Stockholm,Pizza,"309,0",26,On Time,returning
102199,2026-03-25,11,Göteborg,Thai,262,28,on time,New
103793,2026-04-14,19,Lund,Burgers,212 kr,28,On time,Returning
101008,2026-03-08,19,Stockholm,Pizza,233.0,37,On time,New
112837,15 Aug 2026,11,Göteborg,Vegan,210 kr,23,On time,New
109258,2026-06-28,21,Göteborg,Indian,332.0,30,on time ,Returning 
105940,14.05.2026,16,Stockholm,Burgers,264.0,48,Late,Returning
103538,2026-04-11,12,Malmö,Thai,"237,0",49,Late,Returning
107515,4 Jun 2026,12,Stockholm,Salad,"242,0",44,On time,Returning
112847,2026-08-15,20,stockholm,Thai,180 SEK,27,On time,RETURNING
110507,15 Jul 2026,20,Göteborg,kebab,258.0,0,,Returning
113051,17 Aug 2026,20,Malmö,Indian,337.0,34,On time,Returning
105939,2026-05-14,14,Stockholm,Salad,268.0,46,Late,Returning
113175,2026-08-19,20,Stockholm,Indian ,410 kr,54, late,Returning 
109497,2026-07-01,12,Stockholm,Thai,SEK 237,43,On time,new
100698,2026-03-04,12,Stockholm,Kebab,181 kr,38,On time,Returning 
110947,20.07.2026,17, Uppsala,Burgers,204.0,31,On time,Returning
110317,2026-07-12,10,Malmö,Salad,309 kr,54,LATE,Returning
103259,8 Apr 2026,11,Göteborg, Pizza,229.0,37,On time,Returning
101804,2026-03-19,19,Malmö,Sushi,292 SEK,41,On Time,Returning
105218,2026-05-04,12,Göteborg,Pizza,152,33,On time,Returning
111093,22 Jul 2026,16,Uppsala ,Pizza,232.0,20,on time,RETURNING
102451,2026-03-28,19,Malmö,pizza,303,29,ON TIME,Returning
100707,2026-03-04,12,Stockholm,Burgers,"215,0",33,ON TIME, Returning
102695,2026-03-31,18,Stockholm,vegan,274.0,15,On time,Returning
110122,2026-07-10,17,Göteborg,Indian,299.0,34,On Time,Returning
112660,12/08/2026,19,Stockholm,Vegan,"257,0",38,On time, Returning
101480,2026-03-15,11,Göteborg,Indian,283 SEK,38,On time,Returning
111878,2026-08-02,12,stockholm,Indian,264,33,On time,New
107181,2026-05-30,18,Lund,Pizza,234.0,31,On time,Returning
112789,2026-08-14,13,Stockholm,Sushi,306,36,On time,new
100402,2026-02-28,13,STOCKHOLM,Burgers,269.0,39,On time,Returning
101941,2026-03-21,12,uppsala,Pizza,385.0,49,Late,new
110457,2026-07-14,10,Stockholm,SUSHI,320.0,26,On time,Returning
110425,2026-07-14,10,Göteborg,Sushi,238.0,50, late,New
104589,25 Apr 2026,18,Lund,Kebab,302.0,30,On time,NEW
109397,2026-06-29,16,Lund,Sushi,308.0,39,On time,new
108959,23 Jun 2026,17,Lund,Kebab,235.0,33,On time,Returning
110241,2026-07-11,20,Uppsala,Thai,298,28,On time,returning
103529,2026-04-11,13,Malmö,SUSHI,301.0,46,Late,New
106766,25/05/2026,12,Göteborg,Pizza ,239.0,37,On time,returning
108839,2026-06-21,10,Lund ,Pizza,266.0,31,On Time,Returning
104915,2026-04-30,11,Malmö,Sushi,"150,0",26,On time,New
109816,2026-07-05,17,Lund, Pizza,232 kr,35,On time,Returning
107440,2026-06-03,14,Stockholm,Sushi,257.0,38,On time,Returning
101258,2026-03-12,13,Göteborg,Thai,"234,0",38,On time,New
110311,2026-07-12,12,Stockholm,Pizza,186 kr,15,On time,returning
111129,2026-07-23,18,stockholm, Pizza,223,42,On time,Returning
101966,2026-03-22,16,Göteborg,pizza,298.0,37,ON TIME,Returning
106374,2026-05-20,17,Göteborg,Kebab,228.0,24,On time,Returning
100931,2026-03-07,15,Malmö,Pizza,248.0,42,on time ,returning
111410,26.07.2026,18,Uppsala ,Thai,186.0,40,On time,Returning
111173,24 Jul 2026,10,Göteborg,Pizza,223.0,38,On time,RETURNING
104510,2026-04-24,18,lund,Pizza,334 SEK,250,,Returning
111105,2026-07-22,12, Lund,Burgers,273.0,34,On time,Returning
100797,5 Mar 2026,12,Lund,Pizza,290.0,39,On time, new
111910,2026-08-02,13,STOCKHOLM,Thai,SEK 270,44,On time,Returning
107508,04.06.2026,17,Stockholm,Kebab,197,37,On time,NEW
108052,11.06.2026,14,Malmö,Vegan,306.0,30,ON TIME,Returning
105244,2026-05-04,10,Stockholm,Pizza,SEK 203,45,On time, new
108614,19.06.2026,20,Göteborg,Pizza,268.0,37,ON TIME,New
111313,2026-07-25,17,Malmö,BURGERS,282.0,20,On time,Returning
109786,2026-07-05,12,Stockholm,Pizza,279.0,0,,Returning
106460,21/05/2026,12,STOCKHOLM,Sushi,269.0,38,ON TIME,RETURNING
112795,14 Aug 2026,13,stockholm,Thai,"252,0",52,Late,Returning
103828,2026-04-15,16,Stockholm,Sushi,261.0,25,On time,Returning
100492,01.03.2026,12,Sthlm,Pizza,"238,0",60,Late,Returning
104544,2026-04-25,18,Stockholm,Pizza,235.0,36,On time,Returning
106374,20 May 2026,17,Göteborg,Kebab ,228 SEK,24,On time,Returning
111133,23/07/2026,12,stockholm, Kebab,188.0,55,Late,New
112948,16.08.2026,12,Stockholm,Vegan,294 SEK,46,Late,New
103868,2026-04-16,12,göteborg,Burgers,233.0,15,On time,Returning
111342,2026-07-26,12,GÖTEBORG,Burgers,255 kr,34,Ontime,New
101036,08.03.2026,17,Uppsala,Sushi,235 kr,33,On Time,Returning
112520,2026-08-10,11,Stockholm,burgers,263,34,On time,Returning
106925,27/05/2026,20,Sthlm,Kebab,238.0,36,On time,Returning
109508,2026-07-01,11,Malmö,Sushi,274,18,On time,Returning
100448,2026-03-01,10,Göteborg,Burgers,265,36,On time,returning
100780,2026-03-05,19,Malmö,kebab,261,35,On time,Returning 
108224,2026-06-13,18,Lund,Pizza,275,48,Late,Returning
110647,2026-07-17,10,göteborg,Salad,SEK 266,43,On time,Returning
109625,2026-07-03,20,Stockholm,Indian,SEK 352,25,On time,New
105611,09.05.2026,20,Stockholm , Burgers,207.0,33,On time,New
104255,2026-04-21,16,Göteborg,sushi,305.0,25,On time,New
102523,2026-03-29,19,Stockholm,Thai,132.0,27,On time,Returning
107502,2026-06-04,16,Göteborg,Pizza ,"221,0",38,On time,Returning
109448,30 Jun 2026,12,Uppsala,Kebab,SEK 204,34,On time,Returning
111518,2026-07-28,12, Stockholm,Vegan,130.0,31,ON TIME,Returning
106657,23.05.2026,12,malmö,Burgers,271.0,32,On time,New
106001,2026-05-15,13,Göteborg,SUSHI,250.0,32,On time,New
105811,2026-05-12,18, Göteborg,Burgers,266.0,27,On time,New
101688,2026-03-18,20,Göteborg, Burgers,SEK 189,43,On time,New
102510,2026-03-29,20,stockholm,Indian,224,22,On time,Returning
108804,2026-06-21,20,Stockholm,BURGERS,204.0,44,on time ,Returning 
106877,2026-05-26,13,Stockholm,Pizza,231.0,47,Late,RETURNING
107462,2026-06-03,18,Malmö,Burgers,226.0,38,On time,New
112944,16 Aug 2026,13,Stockholm,Burgers,184,30,On time,Returning
110129,2026-07-10,17,stockholm,Vegan,246,38,Ontime,Returning
111759,31 Jul 2026,19,Uppsala ,Pizza ,225.0,30,On time,New
103387,2026-04-09,21,Malmö,Pizza,290.0,38,On time,Returning
103074,5 Apr 2026,13,Sthlm,Kebab,246 SEK,40,On time,Returning
103342,09/04/2026,14,Göteborg,Burgers,252 kr,30,On time, Returning
104705,2026-04-27,12,Stockholm, Thai,200,39,On time,New
108293,2026-06-14,19,malmö,Kebab,242.0,22,On time,new
102671,2026-03-31,14,Stockholm,Kebab,SEK 195,23,On time,Returning
105643,2026-05-10,15,Göteborg ,Sushi,"198,0",32,On time,Returning
102190,2026-03-25,14,Göteborg,Sushi ,292 SEK,40,On time,Returning
112858,2026-08-15,23,Stockholm,KEBAB,315.0,33,On time,Returning
104578,2026-04-25,11,Malmö , Sushi,191.0,22,On time,Returning
105239,04.05.2026,19,STOCKHOLM,Kebab,339.0,26,On time,Returning
108360,2026-06-15,17,Stockholm,Pizza ,276 kr,32,On time,New
112938,2026-08-16,17,Stockholm,salad,284,38,On time,Returning
106123,2026-05-16,10,Uppsala,Thai,269.0,31,On time,Returning
106312,2026-05-19,20,Göteborg,Salad ,SEK 262,38,On time,New
111833,1 Aug 2026,17,Malmö ,Indian,266 SEK,41,On time,returning
111591,29 Jul 2026,13,Stockholm,Sushi,265.0,29,on time, Returning
101782,19.03.2026,22,Stockholm,Burgers,226,34,On time,New
105512,2026-05-08,17,Stockholm,Indian,171,32,On time,New 
101507,2026-03-15,11,STOCKHOLM, Burgers,337.0,30,On time,Returning
101570,2026-03-16,18,Stockholm,Burgers,226,40,On time, Returning
103030,2026-04-05,11,Göteborg,Sushi,342.0,35,On time,Returning
101874,20 Mar 2026,20,Lund,Burgers,232 SEK,45,On time,New
107532,4 Jun 2026,19,Malmö,Indian,313 kr,44,On time,Returning
108646,19.06.2026,20,Stockholm,Kebab,251 SEK,33,On Time,Returning
100163,2026-02-25,13,Stockholm,Burgers,"252,0",38,On time, new
107542,04/06/2026,19,Lund,Pizza ,241.0,23,On time,New
107105,30/05/2026,19,Göteborg,Sushi,271.0,29,On time,Returning
107217,2026-05-31,10, Stockholm,Kebab,"248,0",36,On time,New
104234,2026-04-20,11, Lund,Salad,200.0,26,On Time,Returning
105598,9 May 2026,16,Stockholm,Indian,"273,0",31,on time ,Returning
108899,2026-06-22,19,lund,Thai,258.0,34,on time ,Returning
111044,2026-07-22,11,Göteborg,Kebab,291.0,43,On time, Returning
106953,2026-05-27,11,Malmö,Thai,230.0,56,Late,Returning
102440,2026-03-28,21,Stockholm,Pizza,256,26,On time,Returning
103394,09.04.2026,12,Uppsala,Burgers,346.0,19,On time,Returning
104648,26.04.2026,19,Malmö,Salad,189,27,On time,New
103318,08/04/2026,13,Uppsala,VEGAN,203.0,54,Late,New
107045,2026-05-29,18,Göteborg,Kebab,"262,0",42,Ontime,Returning
106609,23 May 2026,19,Göteborg,Salad,279,40,On time,New
112592,2026-08-11,10,stockholm,Pizza,373,32,On time,Returning
111399,2026-07-26,13,Malmö,Pizza,317.0,36,On time,RETURNING
108545,18.06.2026,17,Göteborg,Sushi,288.0,33,On time,Returning
109519,01.07.2026,11,Uppsala,SUSHI,226.0,25,On time,New
109344,29 Jun 2026,22,Göteborg,Burgers,196,54,Late,Returning
100929,2026-03-07,14,Malmö,pizza,224.0,43,On time,Returning 
100057,2026-02-23,22,Malmö,Vegan,279 kr,28,On time,Returning
105546,8 May 2026,20,Lund,Salad,"305,0",42,on time,New
108511,2026-06-17,21,Sthlm,Pizza,285.0,44,On time,New
106007,2026-05-15,13, Göteborg,Salad,314 kr,34,On time,Returning
105301,05.05.2026,20,Stockholm,Salad,331,28,On time,Returning
101975,2026-03-22,13,Göteborg,SUSHI,249.0,31,On time,Returning
105783,2026-05-11,11, Malmö,Burgers,"247,0",43,On time,New
105224,2026-05-04,12,Stockholm,Vegan,SEK 305,41,on time,Returning
102434,2026-03-28,23,Stockholm,Sushi,248.0,19,On time,New
110853,2026-07-19,13,Stockholm,Pizza ,260.0,31,On time,Returning
107957,2026-06-10,21,,Pizza,302,36,On Time,Returning
109781,2026-07-05,18,stockholm,Thai,203.0,27,On time,Returning
107299,2026-06-01,10,Stockholm,Thai,249,24,On time,New
110002,2026-07-08,21,STOCKHOLM,Burgers,209,32,On time,Returning
112651,12.08.2026,13,Stockholm,kebab,"190,0",250,,Returning
106286,2026-05-18,12,Malmö,Vegan,246.0,28,On time,New
105297,5 May 2026,12,Göteborg,kebab,301.0,53,Late,Returning
109543,2 Jul 2026,11,Göteborg,Salad,182 kr,41,On time,NEW
111166,2026-07-23,21,Lund,Burgers,339.0,27,On time,Returning
110731,2026-07-18,10, Stockholm,Indian,299.0,40,On time,New
104577,25.04.2026,19,malmö,Sushi,353.0,33,On time,New
103352,2026-04-09,20,STOCKHOLM,Thai ,296.0,32,ON TIME,Returning
100412,2026-02-28,19,Stockholm,Indian,237.0,34,On time,New
102130,2026-03-24,20,Göteborg,Pizza,143.0,38,On time,Returning
112542,10.08.2026,13,Malmö,BURGERS,"208,0",35,On time,Returning
105018,2026-05-02,17,Göteborg,Pizza,222,49,Late,Returning
101227,2026-03-11,12,Malmö,Thai,294 kr,36,ON TIME,Returning
102902,2026-04-03,19,STOCKHOLM,Thai,170 kr,36,On time,New
111406,26 Jul 2026,11,Uppsala,Burgers,278.0,31,On time,Returning
111789,2026-08-01,9,Göteborg,Pizza ,286.0,31,Ontime, Returning
112236,07/08/2026,20,Göteborg,Kebab,303 kr,42,On time,new
103438,10.04.2026,12,Stockholm,Sushi,136.0,41,On time,Returning
108626,2026-06-19,13,Sthlm, Pizza,337.0,36,On time,Returning
109666,2026-07-03,18,Lund,KEBAB,302.0,29,On time,Returning
107364,02.06.2026,11,Stockholm,Burgers,245,41,On time,Returning
100587,2026-03-02,14, Malmö,Sushi,285.0,34,On time,New
101029,2026-03-08,16,Malmö,Thai,225.0,33,On time,Returning
106540,2026-05-22,20,Göteborg,Pizza,259.0,51,Late,New
108072,2026-06-11,20,lund,Burgers,"221,0",40,On time,Returning
109966,2026-07-08,19,Göteborg,Sushi,291.0,52,Late,New
107111,30 May 2026,11,Göteborg,Pizza,"223,0",250,,New
103822,15 Apr 2026,18,Stockholm,Thai,264.0,25,On time,Returning
101238,2026-03-11,10, Uppsala,Indian,303.0,39,On time, Returning
108908,2026-06-23,19, Göteborg,Indian,258.0,999,,returning
100130,2026-02-24,12,Malmö,Thai,218.0,43,On time,New
101050,9 Mar 2026,16,Göteborg,Burgers ,221.0,52,Late ,Returning
103002,2026-04-04,13,uppsala,Burgers,232 kr,45,On time,Returning
110804,19/07/2026,19, Göteborg,Sushi,294.0,38,On time,New
106613,23.05.2026,12,Göteborg,Burgers ,336 SEK,43,On time,Returning
103250,7 Apr 2026,18,Lund,Pizza,236.0,42,On time,Returning
111484,2026-07-27,13,,Sushi,273.0,39,On time,Returning
109133,2026-06-26,20,Malmö,Pizza ,257,26,On Time, Returning
100139,2026-02-24,13,Uppsala,Burgers,264 kr,22,On time,New
110014,8 Jul 2026,19,Malmö ,Thai ,240.0,47,Late, new
103215,07.04.2026,12,Stockholm,pizza,157.0,55,late, Returning
111113,23/07/2026,18,Göteborg,KEBAB,279,29,on time,New
102346,2026-03-27,18, Stockholm,Burgers,357.0,34,On time,New
105406,6 May 2026,13,Lund,Salad,277,44,On time,Returning
107385,2026-06-02,13,Malmö,Vegan,177 kr,38,On time,new
103954,2026-04-17,11,Stockholm,Burgers,337.0,38,On time,New
107516,4 Jun 2026,18,Stockholm,Salad,273 kr,24,On Time, new
106717,24/05/2026,13, Stockholm,Kebab,193.0,39,On Time,Returning
105798,12.05.2026,17,Göteborg ,Pizza,264 kr,36,on time ,Returning
104764,28.04.2026,11,Stockholm, Kebab,SEK 247,47, late,New
113325,2026-08-21,17,Malmö,Indian,287,34,on time ,New
102592,30 Mar 2026,15,Stockholm,Pizza,SEK 229,38,On time,Returning
113011,17 Aug 2026,13,Stockholm,Burgers,315 kr,42,On time,RETURNING
102626,2026-03-30,16,Malmö,Thai ,192.0,39,On time,Returning
106104,2026-05-16,12,Stockholm,Burgers,287.0,34,On time,Returning
108943,2026-06-23,11,Malmö,Sushi,302.0,46,Late, Returning
108256,2026-06-14,14, Stockholm,Kebab,178.0,37,On time,Returning
105247,4 May 2026,20,Stockholm ,Burgers,199,35,On time,Returning
111686,30/07/2026,14,Uppsala , Sushi,277.0,34,On time,Returning
109013,24 Jun 2026,13,Malmö,Thai ,215,39,on time ,Returning
104785,2026-04-28,12,Uppsala,sushi,260.0,45,On time,New
107375,2026-06-02,10,Stockholm,BURGERS,262.0,36,On time,Returning
109016,2026-06-24,11,Uppsala,Pizza,232.0,43,On time,Returning
111503,28 Jul 2026,11,Göteborg,Salad,SEK 398,32,On time,Returning
107189,2026-05-31,17,Göteborg ,Salad,180.0,31,on time,New
104326,2026-04-22,12,Stockholm,Sushi,245.0,39,On time,Returning
107335,02.06.2026,17,göteborg,Salad,356.0,34,On time,Returning
105113,2026-05-03,18,Göteborg,Kebab,SEK 211,31,On time,New
105001,1 May 2026,12,uppsala,Pizza,286.0,35,On time,Returning
112310,08.08.2026,11,Göteborg,Thai,236,54,Late,New
108909,23 Jun 2026,19,Göteborg,Thai,292.0,35,On time,New
100908,07/03/2026,20, Stockholm,Vegan,291.0,25,On time,New
109137,26 Jun 2026,13,Malmö,BURGERS,"279,0",28,On time,Returning 
102708,2026-03-31,19,Uppsala,Kebab,283,33,On Time, Returning
104778,2026-04-28,11,Malmö,Pizza,233,26,ON TIME,New
107968,2026-06-10,19,STOCKHOLM,Pizza,312.0,53,Late, new
103626,2026-04-12,21,MALMÖ,Indian,SEK 281,32,On time,New
107771,7 Jun 2026,11,Malmö,Thai,252,25,On time,Returning
102357,2026-03-27,11,Stockholm,Pizza,SEK 166,53,Late,New
101739,2026-03-18,20,Uppsala,Thai,267.0,32,On time,Returning
108594,18.06.2026,10,Uppsala,Burgers,190.0,21,on time ,Returning
104488,2026-04-24,19,Malmö,Indian,208.0,27,On time,Returning
109086,2026-06-25,18,Lund,Indian,"194,0",38,On time,New
109661,3 Jul 2026,12,Uppsala,Pizza,"250,0",49,Late,New
105038,2026-05-02,16,Stockholm,Burgers,305.0,50,Late,Returning
109795,2026-07-05,20,Malmö,Thai,209.0,36,On time,Returning
111814,2026-08-01,19,Stockholm,Burgers,317.0,34,On time, Returning
109684,4 Jul 2026,20,Göteborg,Sushi,133.0,37,On time,Returning
110143,10 Jul 2026,20,Sthlm,Salad,293 kr,38,on time ,Returning 
109648,2026-07-03,19,Stockholm,Kebab ,258.0,37,On time,Returning
106846,2026-05-26,11,Göteborg,Burgers,278.0,26,On time,Returning
105413,7 May 2026,13,Göteborg ,Pizza ,256.0,39,On time,Returning
112060,2026-08-04,17,Uppsala,BURGERS,225.0,34,On time,Returning
110649,2026-07-17,19,Göteborg,Indian,SEK 275,49,Late,Returning
110818,2026-07-19,13,Göteborg,Sushi,254.0,40,On time,Returning
112275,2026-08-07,12,Malmö ,Pizza,253 SEK,46,Late,New
108105,2026-06-12,17,stockholm,Indian,287,42,On time,Returning
101756,2026-03-19,17,Göteborg,Vegan,242,40,On time,New
102996,2026-04-04,21,Malmö,Pizza,148.0,47,Late,New
108141,2026-06-12,11,Lund,Burgers,177,24,On time,New
103679,13.04.2026,19,Stockholm,Pizza,331,40,On time,Returning
101187,2026-03-11,11,Göteborg,Kebab ,236.0,27,on time,Returning
110114,10 Jul 2026,21,Göteborg,Thai,270 SEK,61, late,returning
101153,2026-03-10,14,Stockholm,Indian,351.0,30,On time,Returning
111737,2026-07-31,13,stockholm,Pizza,281.0,51,Late,Returning
113479,23/08/2026,20,STOCKHOLM,Burgers,370.0,0,,Returning
107193,2026-05-31,20,Göteborg,Burgers,163,50,Late,new
102340,27.03.2026,17,Göteborg,Pizza,278.0,34,on time,New
107660,6 Jun 2026,10,Stockholm,thai,310.0,40,On time,Returning
107628,2026-06-06,12,Göteborg,Thai,279.0,28,On time,Returning
104130,19 Apr 2026,11,stockholm,Indian ,177.0,29,On time,New
105726,10 May 2026,13,Lund,Burgers,202.0,32,On time,New
108937,23.06.2026,11,Malmö,Thai,167 kr,52, late,returning
108182,2026-06-13,14,stockholm,Pizza,325.0,32,On time,Returning
106347,2026-05-19,13,Malmö,Indian,SEK 207,34,On time,New
111990,2026-08-03,22,Malmö ,pizza,250,29,On Time,Returning
110581,2026-07-16,16,STOCKHOLM,Sushi,"265,0",44,On time,NEW
100425,2026-02-28,18,Malmö ,Sushi,211 SEK,27,On time,Returning
102306,2026-03-26,12, Malmö,burgers,181.0,54,Late,New
101899,2026-03-21,12,Stockholm,Burgers,194,51,LATE,Returning
113220,20.08.2026,13, Göteborg,Sushi,188.0,34,On Time,New
102143,24/03/2026,20,Stockholm,pizza,281.0,45,On time,Returning
101646,2026-03-17,15,Stockholm,KEBAB,259.0,51,late,Returning 
101835,2026-03-20,12,Göteborg,Pizza,279,64,Late,New
